User_ID,Age,Gender,Location,Total_Purchases,Average_Spending,Product_ID,Product_Name,Brand,Product_Type,Category,Price,Rating,Discount,Search_Query,Time_Spent_On_Product,Click_Count,Cart_Added,Bought
U7781,46,Female,Bangalore,44,34953.14,P56384,OnePlus UrbanStep Fusion,OnePlus,Smartphone,Electronics,33875.96,3.0,22,smartphone,16,7,No,0
U7790,45,Female,Delhi,37,3478.06,P21334,Levi's TrailBlaze Plus,Levi's,Jeans,Clothing,51140.17,4.5,49,jeans,43,14,Yes,1
U2530,29,Male,Bangalore,19,34124.8,P30664,Mamaearth ComfortPro Fusion,Mamaearth,Shampoo,Beauty,11824.33,2.6,42,shampoo,42,25,Yes,1
U6465,31,Male,Bangalore,98,19352.82,P84781,Mamaearth PowerRun Fusion,Mamaearth,Shampoo,Beauty,29078.34,3.0,0,shampoo,34,18,Yes,0
U7523,19,Male,Bangalore,8,15478.15,P38335,Apple PowerRun Advance,Apple,Smartphone,Electronics,4365.52,2.9,55,smartphone,32,8,Yes,0
U5939,47,Male,Delhi,65,39967.34,P77304,Puma AirFlex Max,Puma,Sneakers,Sports,79072.62,3.1,42,sneakers,3,33,Yes,1
U7574,18,Female,Chennai,3,41936.47,P38825,L'Oreal AirFlex Advance,L'Oreal,Shampoo,Beauty,45844.11,4.1,38,shampoo,39,21,No,0
U7382,41,Male,Pune,27,24527.92,P85602,Levi's TrailBlaze Edge,Levi's,Jeans,Clothing,54990.58,3.6,10,jeans,16,10,No,0
U6559,56,Female,Kolkata,21,38681.08,P45664,Apple PowerRun Prime,Apple,Smartphone,Electronics,80893.93,2.8,34,smartphone,13,38,No,0
U1962,24,Female,Chennai,56,41996.44,P45174,HP SmartFit Ultra,HP,Laptop,Electronics,34759.65,2.9,33,laptop,27,25,No,0
U2770,21,Female,Bangalore,6,36074.07,P63155,OnePlus HyperBoost Plus,OnePlus,Smartphone,Electronics,23988.61,3.0,32,smartphone,42,8,Yes,0
U2815,51,Male,Pune,11,8652.52,P27822,Zara UrbanStep Pro X,Zara,T-Shirt,Clothing,23100.78,2.7,8,t-shirt,52,26,No,0
U4111,42,Female,Mumbai,21,39650.71,P31495,Head TrailBlaze Max,Head & Shoulders,Shampoo,Beauty,55064.06,3.7,46,shampoo,18,4,Yes,1
U5717,25,Male,Bangalore,56,35087.13,P56864,Apple SmartFit Ultra,Apple,Smartphone,Electronics,56866.52,4.1,36,smartphone,5,17,Yes,0
U9913,19,Female,Bangalore,98,49695.4,P89183,Adidas UrbanStep Elite,Adidas,Running Shoes,Sports,99627.09,4.3,57,running shoes,1,20,No,1
U8126,18,Male,Pune,51,44791.35,P79298,Dove AirFlex Elite,Dove,Shampoo,Beauty,10096.36,3.4,33,shampoo,41,34,No,0
U2373,32,Male,Chennai,7,2044.3,P55618,Puma AirFlex Pro X,Puma,Sneakers,Sports,35214.47,4.0,25,sneakers,44,31,No,0
U7298,19,Male,Pune,8,533.98,P29486,L'Oreal VisionX Core,L'Oreal,Shampoo,Beauty,84724.47,4.7,13,shampoo,27,9,Yes,1
U2074,25,Male,Delhi,55,47439.08,P89703,L'Oreal SmartFit Neo,L'Oreal,Shampoo,Beauty,45629.84,4.1,4,shampoo,3,12,No,0
U5568,47,Male,Bangalore,63,11866.17,P46296,Adidas SmartFit Max,Adidas,Running Shoes,Sports,79030.45,2.7,5,running shoes,10,10,Yes,0
U9352,46,Female,Chennai,82,13572.84,P89677,Puma SmartFit Edge,Puma,Sneakers,Sports,93143.01,2.9,19,sneakers,32,1,Yes,0
U5796,41,Female,Mumbai,52,35877.34,P50333,Head HyperBoost Ultra,Head & Shoulders,Shampoo,Beauty,43435.18,3.4,52,shampoo,25,24,Yes,1
U1709,28,Male,Bangalore,52,1673.86,P16426,Apple ComfortPro Edge,Apple,Smartphone,Electronics,76869.65,3.1,57,smartphone,2,26,Yes,1
U2930,54,Female,Pune,9,26620.26,P14515,Puma HyperBoost Max,Puma,Sneakers,Sports,25669.83,2.9,26,sneakers,15,18,Yes,0
U7279,59,Female,Chennai,64,30156.39,P41724,L'Oreal PowerRun Core,L'Oreal,Shampoo,Beauty,90259.02,4.1,27,shampoo,23,6,No,0
U3722,22,Male,Bangalore,15,10852.98,P84887,Mamaearth SmartFit Fusion,Mamaearth,Shampoo,Beauty,16249.22,3.5,56,shampoo,1,38,No,1
U9591,18,Male,Bangalore,46,2973.01,P25370,Apple UrbanStep Fusion,Apple,Smartphone,Electronics,55549.61,3.9,4,smartphone,46,4,No,0
U1202,46,Male,Pune,90,33779.69,P51527,Boat AirFlex Plus,Boat,Headphones,Electronics,10324.13,4.4,3,headphones,18,3,No,0
U6855,46,Male,Delhi,56,45744.31,P33874,Mamaearth VisionX Elite,Mamaearth,Shampoo,Beauty,12211.61,4.9,60,shampoo,59,40,Yes,1
U8577,18,Male,Mumbai,22,20501.99,P98198,Levi's UrbanStep Active,Levi's,Jeans,Clothing,42693.13,3.5,13,jeans,33,24,Yes,1
U7984,55,Male,Hyderabad,88,37663.56,P11735,Lenovo HyperBoost Core,Lenovo,Laptop,Electronics,40568.69,5.0,21,laptop,60,39,Yes,1
U3419,30,Female,Bangalore,57,26575.58,P97591,Boat PowerRun Ultra,Boat,Headphones,Electronics,28009.58,2.7,12,headphones,49,37,Yes,0
U1293,30,Female,Kolkata,96,3760.1,P80342,Dove UrbanStep Active,Dove,Shampoo,Beauty,40630.26,3.6,5,shampoo,36,26,Yes,1
U9491,28,Female,Pune,99,47618.94,P34218,Levi's HyperBoost Advance,Levi's,Jeans,Clothing,84037.52,3.0,52,jeans,27,25,Yes,1
U1339,29,Female,Hyderabad,49,38411.3,P14311,Levi's UrbanStep Edge,Levi's,Jeans,Clothing,15535.39,2.7,46,jeans,4,37,Yes,1
U5564,45,Female,Pune,78,23047.25,P14600,Boat UrbanStep Edge,Boat,Headphones,Electronics,89970.03,2.8,23,headphones,46,17,Yes,0
U6996,60,Male,Mumbai,84,8454.02,P87720,L'Oreal UrbanStep Prime,L'Oreal,Shampoo,Beauty,24392.42,2.9,6,shampoo,27,24,Yes,0
U3031,35,Male,Pune,38,22000.37,P30234,Boat PowerRun Active,Boat,Headphones,Electronics,34767.63,2.7,50,headphones,10,29,Yes,1
U3537,43,Male,Pune,11,26601.56,P23740,Nike AirFlex Plus,Nike,Running Shoes,Sports,29518.72,2.6,48,running shoes,32,27,Yes,1
U1891,58,Female,Chennai,11,7169.19,P75568,HP ComfortPro Advance,HP,Laptop,Electronics,63104.43,2.5,12,laptop,11,35,Yes,0
U7759,28,Male,Mumbai,58,24752.86,P28745,Apple ComfortPro Advance,Apple,Smartphone,Electronics,34846.78,4.3,55,smartphone,25,7,No,0
U2720,56,Male,Hyderabad,22,19849.97,P98874,Levi's HyperBoost Max,Levi's,Jeans,Clothing,32929.04,2.9,23,jeans,53,29,No,0
U9314,19,Male,Mumbai,10,49670.64,P50656,L'Oreal PowerRun Neo,L'Oreal,Shampoo,Beauty,46809.38,3.4,11,shampoo,28,17,Yes,0
U8745,58,Male,Pune,83,6668.55,P24163,Puma UrbanStep Edge,Puma,Sneakers,Sports,82532.7,4.1,12,sneakers,46,33,No,0
U9638,24,Male,Hyderabad,66,23352.59,P69301,Puma VisionX Plus,Puma,Sneakers,Sports,94576.69,3.0,40,sneakers,2,26,Yes,0
U7575,51,Male,Delhi,46,29912.08,P94400,OnePlus PowerRun Core,OnePlus,Smartphone,Electronics,2533.86,4.7,23,smartphone,44,13,No,0
U3684,46,Female,Mumbai,54,21813.88,P39640,Adidas UrbanStep Active,Adidas,Running Shoes,Sports,92992.68,3.2,38,running shoes,28,21,Yes,0
U9362,47,Female,Delhi,91,45704.73,P50981,Mamaearth HyperBoost Advance,Mamaearth,Shampoo,Beauty,26355.15,4.0,40,shampoo,60,22,Yes,1
U8095,44,Male,Bangalore,35,25203.31,P23978,Apple UrbanStep Active,Apple,Smartphone,Electronics,7888.61,3.5,29,smartphone,37,31,Yes,1
U2019,47,Female,Bangalore,50,12880.8,P72783,Dove VisionX Plus,Dove,Shampoo,Beauty,69137.64,2.5,44,shampoo,1,32,No,1
U3918,56,Male,Hyderabad,35,21904.7,P29618,Mamaearth AirFlex Plus,Mamaearth,Shampoo,Beauty,22830.05,3.4,57,shampoo,15,39,No,1
U6321,42,Female,Delhi,64,11327.77,P61517,Lenovo PowerRun Elite,Lenovo,Laptop,Electronics,29319.71,2.5,3,laptop,34,15,No,0
U1395,32,Male,Mumbai,63,49859.34,P31573,Levi's SmartFit Core,Levi's,Jeans,Clothing,52467.01,3.5,0,jeans,16,32,Yes,1
U7183,21,Female,Delhi,42,28472.25,P37195,OnePlus VisionX Elite,OnePlus,Smartphone,Electronics,99895.99,4.0,27,smartphone,52,27,Yes,1
U9850,59,Female,Kolkata,22,37442.13,P39937,Levi's AirFlex Active,Levi's,Jeans,Clothing,84234.97,3.8,34,jeans,60,38,Yes,1
U2562,24,Male,Chennai,95,4468.25,P88557,Boat HyperBoost Prime,Boat,Headphones,Electronics,11213.16,2.8,11,headphones,7,37,No,0
U1880,41,Male,Delhi,54,18622.73,P47752,Pantene PowerRun Pro X,Pantene,Shampoo,Beauty,92887.6,3.1,13,shampoo,42,36,No,0
U5646,52,Male,Chennai,15,42080.21,P98482,Pantene HyperBoost Core,Pantene,Shampoo,Beauty,11879.66,4.2,11,shampoo,21,20,Yes,1
U1213,31,Male,Delhi,96,13781.95,P99876,Mamaearth AirFlex Advance,Mamaearth,Shampoo,Beauty,40652.53,2.6,23,shampoo,18,17,No,0
U5714,53,Female,Delhi,16,44152.96,P69283,Pantene SmartFit Neo,Pantene,Shampoo,Beauty,17457.47,4.3,49,shampoo,46,38,Yes,1
U2310,42,Male,Pune,49,6357.06,P14488,OnePlus SmartFit Active,OnePlus,Smartphone,Electronics,64091.66,4.1,4,smartphone,6,28,Yes,1
U6193,52,Male,Bangalore,15,38352.18,P23132,Puma PowerRun Fusion,Puma,Sneakers,Sports,69333.61,2.5,32,sneakers,52,26,No,0
U1572,59,Male,Hyderabad,23,39998.02,P39265,Zara PowerRun Max,Zara,T-Shirt,Clothing,6127.23,4.1,49,t-shirt,49,40,No,1
U3416,33,Male,Hyderabad,98,27864.79,P19386,Levi's AirFlex Neo,Levi's,Jeans,Clothing,81167.56,4.4,25,jeans,36,23,No,0
U8715,22,Female,Hyderabad,4,34316.22,P82620,Levi's ComfortPro Edge,Levi's,Jeans,Clothing,95017.95,3.8,58,jeans,37,25,No,1
U9783,51,Female,Pune,94,8405.06,P82642,Mamaearth PowerRun Pro X,Mamaearth,Shampoo,Beauty,91029.52,5.0,53,shampoo,28,1,No,0
U9693,47,Male,Bangalore,47,31441.01,P15641,Pantene PowerRun Fusion,Pantene,Shampoo,Beauty,29560.03,2.9,36,shampoo,33,27,No,0
U5758,20,Female,Kolkata,43,38389.73,P75548,Head TrailBlaze Edge,Head & Shoulders,Shampoo,Beauty,65899.62,2.8,47,shampoo,49,24,Yes,1
U7560,59,Female,Delhi,29,42399.46,P43868,Puma HyperBoost Active,Puma,Sneakers,Sports,14100.34,2.9,23,sneakers,53,4,No,0
U4886,32,Male,Hyderabad,75,14650.43,P12409,L'Oreal TrailBlaze Core,L'Oreal,Shampoo,Beauty,22159.82,3.5,50,shampoo,14,27,Yes,1
U2590,38,Female,Bangalore,29,4887.54,P81672,Nike TrailBlaze Core,Nike,Running Shoes,Sports,59522.88,3.0,4,running shoes,28,24,Yes,0
U1743,50,Male,Delhi,56,27441.1,P69924,L'Oreal UrbanStep Neo,L'Oreal,Shampoo,Beauty,85658.97,3.3,43,shampoo,8,6,Yes,0
U2416,50,Male,Delhi,29,16875.28,P69120,Zara HyperBoost Fusion,Zara,T-Shirt,Clothing,44940.17,4.2,6,t-shirt,34,12,No,0
U5947,34,Female,Kolkata,84,10460.43,P39982,Pantene TrailBlaze Advance,Pantene,Shampoo,Beauty,17763.45,3.3,3,shampoo,2,28,Yes,0
U8733,43,Male,Mumbai,93,42987.1,P37384,Levi's TrailBlaze Neo,Levi's,Jeans,Clothing,96171.52,4.9,54,jeans,1,30,No,1
U5095,30,Female,Pune,18,37268.46,P22402,Adidas TrailBlaze Fusion,Adidas,Running Shoes,Sports,88243.38,3.2,25,running shoes,57,24,No,0
U1567,34,Male,Hyderabad,90,44589.51,P78590,Dove UrbanStep Neo,Dove,Shampoo,Beauty,55239.36,2.9,13,shampoo,19,10,No,0
U5484,57,Male,Bangalore,84,35545.41,P44514,Head SmartFit Plus,Head & Shoulders,Shampoo,Beauty,6813.48,2.6,25,shampoo,9,14,No,0
U9692,49,Male,Chennai,70,6099.15,P38667,Levi's ComfortPro Advance,Levi's,Jeans,Clothing,12852.63,4.6,1,jeans,15,29,No,0
U2034,29,Male,Bangalore,37,38708.0,P58096,OnePlus UrbanStep Edge,OnePlus,Smartphone,Electronics,9313.27,3.7,11,smartphone,25,2,Yes,1
U7193,29,Female,Pune,38,43860.6,P22456,Zara AirFlex Ultra,Zara,T-Shirt,Clothing,97536.78,4.1,37,t-shirt,53,7,No,0
U2944,60,Female,Hyderabad,83,10182.26,P12766,Head PowerRun Ultra,Head & Shoulders,Shampoo,Beauty,50699.1,3.6,56,shampoo,44,24,Yes,1
U3603,25,Male,Bangalore,68,905.12,P90841,L'Oreal HyperBoost Core,L'Oreal,Shampoo,Beauty,49983.23,3.0,45,shampoo,32,12,Yes,0
U2135,34,Female,Kolkata,6,33129.84,P78844,Puma TrailBlaze Plus,Puma,Sneakers,Sports,29568.26,2.6,6,sneakers,34,28,Yes,0
U2343,41,Male,Mumbai,40,47402.7,P59568,Samsung TrailBlaze Core,Samsung,Smartphone,Electronics,43316.94,3.3,60,smartphone,10,14,Yes,0
U3524,18,Female,Pune,48,45407.76,P79276,Levi's AirFlex Core,Levi's,Jeans,Clothing,71273.25,4.8,18,jeans,27,12,Yes,1
U8323,33,Female,Mumbai,78,32288.28,P42476,Dove AirFlex Active,Dove,Shampoo,Beauty,4889.29,4.9,46,shampoo,44,7,No,0
U7904,33,Female,Hyderabad,51,2676.05,P14284,Apple SmartFit Pro X,Apple,Smartphone,Electronics,44197.98,4.8,53,smartphone,8,25,No,1
U5416,41,Male,Delhi,93,3467.8,P48869,Samsung AirFlex Advance,Samsung,Smartphone,Electronics,96223.11,2.9,16,smartphone,54,28,Yes,0
U4099,41,Male,Pune,93,38105.57,P45869,Boat TrailBlaze Core,Boat,Headphones,Electronics,39852.74,3.1,25,headphones,54,26,No,0
U9149,43,Male,Pune,33,35846.52,P12188,Adidas PowerRun Edge,Adidas,Running Shoes,Sports,22037.44,3.7,9,running shoes,18,29,No,0
U8688,35,Female,Bangalore,77,9541.76,P32351,Levi's TrailBlaze Elite,Levi's,Jeans,Clothing,18173.14,3.6,46,jeans,9,37,Yes,1
U4233,27,Female,Pune,34,26168.07,P19028,Samsung ComfortPro Edge,Samsung,Smartphone,Electronics,22260.01,3.7,30,smartphone,27,25,No,0
U1611,25,Male,Pune,65,48901.28,P51994,Mamaearth SmartFit Active,Mamaearth,Shampoo,Beauty,10465.9,4.5,36,shampoo,8,29,No,0
U6456,60,Male,Mumbai,54,48130.81,P70227,L'Oreal ComfortPro Max,L'Oreal,Shampoo,Beauty,79690.55,3.3,3,shampoo,32,32,Yes,0
U4598,44,Male,Chennai,47,34312.32,P98319,Mamaearth VisionX Max,Mamaearth,Shampoo,Beauty,38537.45,3.6,17,shampoo,11,29,Yes,1
U8029,37,Female,Delhi,80,19762.86,P84215,Nike SmartFit Elite,Nike,Running Shoes,Sports,2971.52,2.9,15,running shoes,36,29,Yes,0
U1530,33,Male,Kolkata,100,41461.05,P99043,Levi's HyperBoost Plus,Levi's,Jeans,Clothing,53915.84,4.0,8,jeans,19,29,No,0
U2849,20,Female,Mumbai,0,13390.38,P48813,Zara HyperBoost Ultra,Zara,T-Shirt,Clothing,13134.12,3.5,54,t-shirt,11,33,No,1
U8170,52,Female,Bangalore,15,45081.43,P77680,Head HyperBoost Pro X,Head & Shoulders,Shampoo,Beauty,77933.89,2.8,48,shampoo,9,14,Yes,0
U2207,31,Female,Kolkata,12,813.93,P44665,Levi's SmartFit Pro X,Levi's,Jeans,Clothing,11617.64,3.3,58,jeans,42,4,Yes,0
U6823,53,Female,Chennai,80,47884.38,P97420,L'Oreal TrailBlaze Pro X,L'Oreal,Shampoo,Beauty,90531.05,3.6,55,shampoo,24,19,Yes,1
U8922,59,Female,Mumbai,94,30888.68,P46017,Apple SmartFit Elite,Apple,Smartphone,Electronics,94619.26,2.5,56,smartphone,18,1,Yes,0
U9768,26,Male,Delhi,39,30890.89,P38841,Lenovo AirFlex Pro X,Lenovo,Laptop,Electronics,84468.38,3.3,30,laptop,5,9,No,0
U7833,59,Male,Kolkata,70,588.55,P57133,Levi's SmartFit Plus,Levi's,Jeans,Clothing,61029.82,3.3,38,jeans,48,40,No,0
U9165,45,Female,Delhi,38,9853.19,P79226,Pantene TrailBlaze Pro X,Pantene,Shampoo,Beauty,68975.11,2.9,12,shampoo,50,6,No,0
U9041,23,Male,Delhi,32,36204.25,P67849,Apple VisionX Fusion,Apple,Smartphone,Electronics,39554.69,3.1,7,smartphone,50,39,Yes,0
U3272,51,Female,Delhi,82,21163.74,P90774,Mamaearth PowerRun Core,Mamaearth,Shampoo,Beauty,9647.1,4.8,18,shampoo,46,29,No,0
U1147,44,Female,Kolkata,24,39275.25,P63137,Apple PowerRun Active,Apple,Smartphone,Electronics,43182.34,3.4,38,smartphone,1,36,Yes,0
U3419,48,Male,Pune,49,36518.89,P17723,HP ComfortPro Neo,HP,Laptop,Electronics,96677.98,4.5,41,laptop,13,40,No,1
U5110,23,Male,Chennai,9,17153.44,P87816,Samsung UrbanStep Max,Samsung,Smartphone,Electronics,88796.55,2.9,52,smartphone,54,18,No,1
U1341,26,Female,Bangalore,54,22071.38,P30673,Levi's SmartFit Neo,Levi's,Jeans,Clothing,53325.11,3.2,24,jeans,51,12,Yes,0
U8518,26,Female,Delhi,21,47046.43,P95803,Samsung UrbanStep Advance,Samsung,Smartphone,Electronics,92292.69,4.7,4,smartphone,25,29,No,0
U8704,50,Female,Hyderabad,11,43912.0,P64030,Samsung ComfortPro Fusion,Samsung,Smartphone,Electronics,76679.49,4.6,60,smartphone,16,32,Yes,1
U5293,28,Female,Pune,86,10259.87,P46248,Pantene AirFlex Ultra,Pantene,Shampoo,Beauty,65944.72,4.3,12,shampoo,43,31,No,0
U8967,48,Female,Pune,81,17576.83,P28181,Levi's VisionX Plus,Levi's,Jeans,Clothing,90557.15,4.0,20,jeans,54,3,No,0
U9330,57,Female,Hyderabad,13,2726.44,P49957,Levi's AirFlex Fusion,Levi's,Jeans,Clothing,98065.92,3.7,6,jeans,33,7,No,0
U3040,29,Female,Mumbai,42,16755.3,P69483,HP TrailBlaze Advance,HP,Laptop,Electronics,38450.58,4.1,10,laptop,13,31,Yes,1
U1800,54,Female,Pune,38,25126.3,P38776,HP VisionX Pro X,HP,Laptop,Electronics,75786.17,2.6,48,laptop,18,39,Yes,1
U4327,24,Male,Mumbai,0,21537.4,P10983,Head AirFlex Edge,Head & Shoulders,Shampoo,Beauty,55534.82,3.0,56,shampoo,57,22,Yes,1
U4016,57,Male,Mumbai,3,8868.01,P71562,Pantene VisionX Fusion,Pantene,Shampoo,Beauty,27170.15,4.9,36,shampoo,45,18,No,0
U7925,29,Female,Chennai,5,2480.09,P43795,Lenovo SmartFit Ultra,Lenovo,Laptop,Electronics,13063.42,3.5,59,laptop,7,22,No,1
U5106,44,Male,Bangalore,29,11373.6,P41868,Samsung UrbanStep Ultra,Samsung,Smartphone,Electronics,98172.36,3.0,36,smartphone,43,24,No,0
U7918,33,Female,Hyderabad,22,38040.59,P80307,Apple UrbanStep Pro X,Apple,Smartphone,Electronics,55951.82,2.8,6,smartphone,49,27,No,0
U3918,37,Female,Pune,20,13488.78,P96031,HP PowerRun Active,HP,Laptop,Electronics,42818.07,4.1,3,laptop,46,25,No,0
U7202,50,Female,Kolkata,18,48962.49,P71434,HP AirFlex Pro X,HP,Laptop,Electronics,85777.12,4.3,47,laptop,14,17,Yes,1
U2847,29,Female,Delhi,18,12632.33,P63840,Zara AirFlex Fusion,Zara,T-Shirt,Clothing,17474.05,3.1,26,t-shirt,16,27,Yes,0
U7597,30,Female,Pune,58,16256.57,P13833,Samsung PowerRun Pro X,Samsung,Smartphone,Electronics,5035.73,2.6,7,smartphone,42,19,No,0
U3532,19,Male,Mumbai,94,15765.52,P12668,L'Oreal VisionX Max,L'Oreal,Shampoo,Beauty,19432.51,2.7,15,shampoo,1,24,Yes,0
U5215,54,Female,Bangalore,88,10636.37,P30590,Adidas ComfortPro Fusion,Adidas,Running Shoes,Sports,20303.95,4.8,32,running shoes,53,2,Yes,1
U5447,50,Male,Hyderabad,69,20642.7,P84685,Nike SmartFit Neo,Nike,Running Shoes,Sports,56902.19,2.5,9,running shoes,11,19,No,0
U8041,35,Male,Delhi,65,48934.85,P94952,OnePlus PowerRun Max,OnePlus,Smartphone,Electronics,96157.3,3.7,17,smartphone,31,35,Yes,1
U4138,26,Female,Chennai,24,29985.77,P87712,Lenovo VisionX Elite,Lenovo,Laptop,Electronics,56216.95,4.4,52,laptop,47,25,No,1
U6614,33,Female,Hyderabad,99,38970.99,P24185,L'Oreal SmartFit Active,L'Oreal,Shampoo,Beauty,90464.05,4.2,34,shampoo,26,28,No,0
U6859,21,Male,Chennai,33,30711.61,P66269,Puma HyperBoost Ultra,Puma,Sneakers,Sports,82365.0,2.6,28,sneakers,34,19,Yes,0
U1697,18,Male,Chennai,48,38203.58,P42567,Zara ComfortPro Elite,Zara,T-Shirt,Clothing,14828.57,2.5,50,t-shirt,47,5,No,0
U9507,26,Male,Kolkata,53,6716.51,P75598,Lenovo HyperBoost Elite,Lenovo,Laptop,Electronics,91353.93,3.5,41,laptop,13,27,Yes,1
U8367,26,Male,Bangalore,73,14385.53,P65288,Apple TrailBlaze Pro X,Apple,Smartphone,Electronics,9506.5,2.8,7,smartphone,51,19,Yes,0
U3943,29,Male,Chennai,26,40899.87,P58676,Apple TrailBlaze Core,Apple,Smartphone,Electronics,89192.35,3.1,8,smartphone,22,23,No,0
U3307,27,Male,Mumbai,96,30491.35,P94605,Dove PowerRun Max,Dove,Shampoo,Beauty,32108.44,3.5,36,shampoo,56,2,Yes,1
U1738,42,Male,Delhi,31,6155.51,P55794,Lenovo ComfortPro Fusion,Lenovo,Laptop,Electronics,28836.1,2.7,55,laptop,41,34,No,1
U9724,48,Male,Bangalore,81,33239.81,P64018,Dove ComfortPro Plus,Dove,Shampoo,Beauty,64264.78,4.1,14,shampoo,8,32,No,0
U4828,30,Female,Delhi,29,11158.14,P87718,Pantene TrailBlaze Core,Pantene,Shampoo,Beauty,45099.83,5.0,13,shampoo,13,14,No,0
U6478,41,Female,Delhi,48,19494.37,P46128,Nike HyperBoost Advance,Nike,Running Shoes,Sports,10800.63,4.3,60,running shoes,11,32,Yes,1
U7427,47,Male,Chennai,24,34871.25,P68853,Pantene VisionX Neo,Pantene,Shampoo,Beauty,32005.02,4.5,19,shampoo,57,4,Yes,1
U2239,28,Male,Delhi,46,10516.32,P87031,L'Oreal AirFlex Ultra,L'Oreal,Shampoo,Beauty,38327.49,4.8,39,shampoo,33,14,Yes,1
U6602,32,Male,Bangalore,58,36624.06,P39718,Levi's ComfortPro Max,Levi's,Jeans,Clothing,97259.32,2.9,39,jeans,28,20,No,0
U5717,24,Male,Mumbai,15,45460.17,P68807,Adidas ComfortPro Edge,Adidas,Running Shoes,Sports,40417.13,4.7,41,running shoes,55,40,Yes,1
U9789,21,Female,Chennai,67,11647.96,P17566,Adidas TrailBlaze Prime,Adidas,Running Shoes,Sports,47031.31,3.2,1,running shoes,21,32,No,0
U9125,34,Male,Pune,44,36843.83,P22186,L'Oreal UrbanStep Active,L'Oreal,Shampoo,Beauty,85517.86,3.6,41,shampoo,9,38,Yes,1
U9722,30,Female,Bangalore,76,18263.88,P69794,Head TrailBlaze Pro X,Head & Shoulders,Shampoo,Beauty,36962.02,2.7,30,shampoo,43,8,Yes,0
U7126,39,Female,Pune,90,32207.93,P38316,Nike HyperBoost Pro X,Nike,Running Shoes,Sports,92606.47,3.9,45,running shoes,48,19,Yes,1
U9711,19,Female,Bangalore,50,1523.43,P17953,Mamaearth ComfortPro Active,Mamaearth,Shampoo,Beauty,35177.0,4.2,52,shampoo,25,37,Yes,1
U6043,38,Female,Hyderabad,40,36623.17,P30404,Nike SmartFit Pro X,Nike,Running Shoes,Sports,2259.84,4.9,33,running shoes,36,35,Yes,1
U9961,29,Female,Hyderabad,32,21569.18,P65787,HP TrailBlaze Edge,HP,Laptop,Electronics,33187.41,2.7,32,laptop,24,1,No,0
U1527,18,Male,Pune,37,17219.84,P33076,Mamaearth ComfortPro Edge,Mamaearth,Shampoo,Beauty,96744.6,4.6,51,shampoo,8,31,No,1
U7103,58,Female,Bangalore,2,48618.15,P73131,OnePlus TrailBlaze Prime,OnePlus,Smartphone,Electronics,88860.75,3.9,49,smartphone,34,5,Yes,1
U5772,52,Male,Kolkata,2,35257.32,P78653,Samsung PowerRun Core,Samsung,Smartphone,Electronics,47764.61,3.4,38,smartphone,28,1,No,0
U5296,58,Female,Kolkata,18,15747.37,P23616,Zara TrailBlaze Neo,Zara,T-Shirt,Clothing,55566.83,2.7,13,t-shirt,17,24,Yes,0
U5941,36,Male,Kolkata,64,1319.24,P68030,Lenovo VisionX Advance,Lenovo,Laptop,Electronics,10817.84,3.7,14,laptop,58,17,Yes,1
U9597,29,Male,Chennai,32,32686.91,P50573,Puma SmartFit Active,Puma,Sneakers,Sports,62685.55,4.1,41,sneakers,2,18,Yes,1
U6373,42,Female,Delhi,88,38546.18,P16549,Nike PowerRun Prime,Nike,Running Shoes,Sports,50102.08,3.4,11,running shoes,15,8,Yes,0
U8621,18,Male,Mumbai,19,23170.66,P94619,Boat VisionX Ultra,Boat,Headphones,Electronics,10005.47,3.4,35,headphones,39,19,No,0
U6290,24,Female,Delhi,70,47189.74,P55884,Zara VisionX Core,Zara,T-Shirt,Clothing,20443.32,3.4,8,t-shirt,26,10,No,0
U9367,31,Female,Chennai,13,12495.61,P25985,Mamaearth VisionX Pro X,Mamaearth,Shampoo,Beauty,48728.7,2.7,15,shampoo,41,6,No,0
U6548,37,Female,Kolkata,33,38710.27,P92731,Levi's PowerRun Elite,Levi's,Jeans,Clothing,55090.35,4.1,28,jeans,10,21,No,0
U7460,43,Female,Mumbai,0,4612.29,P70501,OnePlus PowerRun Prime,OnePlus,Smartphone,Electronics,97911.46,4.7,15,smartphone,32,23,Yes,1
U6474,49,Male,Kolkata,84,8185.67,P11775,Mamaearth UrbanStep Fusion,Mamaearth,Shampoo,Beauty,84309.36,3.1,19,shampoo,15,12,No,0
U2503,53,Female,Mumbai,37,13789.24,P84235,Puma UrbanStep Advance,Puma,Sneakers,Sports,21577.42,3.3,20,sneakers,20,37,Yes,0
U4317,31,Male,Bangalore,11,31838.9,P80404,Puma AirFlex Advance,Puma,Sneakers,Sports,41752.13,3.9,24,sneakers,41,6,Yes,1
U9346,33,Male,Pune,42,10516.3,P51636,Zara ComfortPro Advance,Zara,T-Shirt,Clothing,99230.16,4.9,48,t-shirt,41,13,No,0
U6407,35,Female,Mumbai,27,41753.1,P21954,Samsung TrailBlaze Advance,Samsung,Smartphone,Electronics,55062.63,4.7,48,smartphone,42,20,Yes,1
U6218,48,Female,Kolkata,98,6066.81,P17783,Dove AirFlex Edge,Dove,Shampoo,Beauty,34008.68,3.9,45,shampoo,52,34,No,1
U6829,19,Male,Delhi,13,43113.69,P62384,OnePlus SmartFit Edge,OnePlus,Smartphone,Electronics,4926.41,2.9,42,smartphone,49,40,No,1
